FilmID,Writer,Actors,Plot,Language,Country,Awards,Poster
tt0082694,"Terry Hayes, George Miller, Brian Hannant","Mel Gibson, Bruce Spence, Michael Preston","In the post-apocalyptic Australian wasteland, a cynical drifter agrees to help a small, gasoline-rich community escape a horde of bandits.",English,Australia,8 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BN2VlNjNhZWQtMTY2OC00Y2E1LWJkNGUtMDU4M2ViNzliMGYwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
tt0093870,"Edward Neumeier, Michael Miner","Peter Weller, Nancy Allen, Dan O'Herlihy","In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",English,United States,Won 1 Oscar. 11 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BZWVlYzU2ZjQtZmNkMi00OTc3LTkwZmYtZDVjNmY4OWFmZGJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0054248,"Luchino Visconti, Suso Cecchi D'Amico, Vasco Pratolini","Alain Delon, Renato Salvatori, Annie Girardot","Having recently been uprooted to Milan, Rocco and his four brothers each look for a new way in life when a prostitute comes between Rocco and his brother Simone.",Italian,"Italy, France",Nominated for 2 BAFTA Film 10 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BODVlN2I4MzMtODI0Ny00MTdlLTkxZGItY2Q3ZDJkOWYwMmRkXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_SX300.jpg
tt0098213,Michael Moore,"Michael Moore, Roger B. Smith, Rhonda Britton","After General Motors closes its factory in Flint, Michigan, eliminating 35,000 jobs, filmmaker Michael Moore undertakes a quixotic quest to interview General Motors' chairman, Roger B. Smith.",English,United States,14 wins,https://m.media-amazon.com/images/M/MV5BMjRlYWVlZWUtZDE3NS00NjY3LTgwMjItMTc1OGM2ZDI1M2IzXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg
tt0046250,"Dalton Trumbo, Ian McLellan Hunter, John Dighton","Gregory Peck, Audrey Hepburn, Eddie Albert",A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.,"English, Italian, German",United States,Won 3 Oscars. 11 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0028203,"William Shakespeare, Talbot Jennings","Norma Shearer, Leslie Howard, John Barrymore",Young love is poisoned by a generations long feud between two noble families.,English,United States,Nominated for 4 Oscars. 1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BNDYxNWQ3OWEtMzk3My00NjM5LTk5MWEtZmI3MGMxMjllZmMyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0063518,"William Shakespeare, Franco Brusati, Masolino D'Amico","Leonard Whiting, Olivia Hussey, John McEnery","When two young members of feuding families meet, forbidden love ensues.","English, French","United Kingdom, Italy",Won 2 Oscars. 16 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BYmExNDA1MmQtY2Q2My00N2Y2LTljYWItMjZlZGQ0NzFiNzBkXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg
tt0053226,"Neil Paterson, John Braine, Mordecai Richler","Laurence Harvey, Simone Signoret, Heather Sears",An ambitious young accountant plots to wed a wealthy factory owner's daughter despite falling in love with a married older woman.,"English, French",United Kingdom,Won 2 Oscars. 10 wins & 16 nominations total,https://m.media-amazon.com/images/M/MV5BNzQ3NDNkZTMtYzJlMC00MzRjLTk5ZGEtYzI2OTZmNTQ4NmUzXkEyXkFqcGdeQXVyMTAwMjAxOTU@._V1_SX300.jpg
tt0091867,"E.M. Forster, Ruth Prawer Jhabvala","Maggie Smith, Helena Bonham Carter, Denholm Elliott","Lucy meets George in a Florence pensione and the two share a brief romance before Lucy returns home, where she becomes engaged to Cecil. However, it isn't long before George unexpectedly enters her life again.","English, Italian",United Kingdom,Won 3 Oscars. 25 wins & 22 nominations total,https://m.media-amazon.com/images/M/MV5BYTEyYmE0M2MtZDQ1OC00MGUxLWI4OGMtM2M1ZjIyNDI0Y2Q4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
tt0048563,"Tennessee Williams, Hal Kanter","Anna Magnani, Burt Lancaster, Marisa Pavan",A Sicilian seamstress who idolizes her husband must deal with several family crises upon his sudden death.,"English, Italian",United States,Won 3 Oscars. 10 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMzgxYTQ0OGItOGExZi00MDg0LWE3MTUtMTA5OTZlZmRiMDAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0063522,"Ira Levin, Roman Polanski","Mia Farrow, John Cassavetes, Ruth Gordon","A young couple trying for a baby move into an aging, ornate apartment building on Central Park West, but find themselves surrounded by peculiar neighbors.",English,United States,Won 1 Oscar. 11 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BZmEwZGU2NzctYzlmNi00MGJkLWE3N2MtYjBlN2ZhMGJkZTZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0090557,"David Rayfiel, Bertrand Tavernier, Colo Tavernier","Dexter Gordon, François Cluzet, Gabrielle Haker","A troubled, but talented musician flees the US to escape his problems, finding refuge and support in Paris.","English, French","United States, France",Won 1 Oscar. 11 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BNTQ0MzI0NTQtM2Q1NC00OGY3LTg3NjEtZWRiOTQ2Y2UyNTcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0026955,"Harry Leon Wilson, Walter DeLeon, Harlan Thompson","Charles Laughton, Mary Boland, Charles Ruggles",An English valet brought to the American west assimilates into the American way of life.,"English, French",United States,Nominated for 1 Oscar. 3 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BZmM5ZGI2YTItMTIyYy00N2RiLTk4ZjAtZTQ0YmVhMWIwMjljXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0031885,"Jean Renoir, Carl Koch","Marcel Dalio, Nora Gregor, Paulette Dubost","A bourgeois life in France at the onset of World War II, as the rich and their poor servants meet up at a French chateau.","French, German, English",France,4 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BYTE4NjYxMGEtZmQxZi00YWVmLWJjZTctYTJmNDFmZGEwNDVhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
tt0069198,Peter Barnes,"Peter O'Toole, Alastair Sim, Arthur Lowe","A member of the House of Lords dies, leaving his estate to his son. Unfortunately, his son thinks he is Jesus Christ. Their other, somewhat more respectable, family members plot to steal the estate from him; murder and mayhem ensue.","English, French, Italian, German, Latin",United Kingdom,Nominated for 1 Oscar. 2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BZmQyZDI5ZmItZGExNy00YzJmLWE3NmYtNTBiMjcwMWFkNzkxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
tt0128445,"Wes Anderson, Owen Wilson","Jason Schwartzman, Bill Murray, Olivia Williams","A teenager at Rushmore Academy falls for a much older teacher and befriends a middle-aged industrialist. Later, he finds out that his love interest and his friend are having an affair, which prompts him to begin a vendetta.","English, Spanish, Latin, French",United States,16 wins & 16 nominations,https://m.media-amazon.com/images/M/MV5BMjE2OTc3OTk2M15BMl5BanBnXkFtZTgwMjg2NjIyMDE@._V1_SX300.jpg
tt0091877,"Dale Launer, O. Henry","Bette Midler, Danny DeVito, Judge Reinhold","A couple cheated by a vile businessman kidnaps his wife in retaliation, not knowing that their enemy is delighted that they did.",English,United States,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BZjJlYTE3MzYtMGMxMy00OTYyLTg5NzktYmNlOGIzNDEyYjc1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
tt0036323,"John Howard Lawson, Zoltan Korda, James O'Hanlon","Humphrey Bogart, Bruce Bennett, J. Carrol Naish","After the fall of Tobruk in 1942, during the Allied retreat in the Libyan desert, an American tank picks-up a motley group of survivors but they face advancing Germans and a lack of water.","English, German, Italian, French",United States,Nominated for 3 Oscars. 3 nominations total,https://m.media-amazon.com/images/M/MV5BMjAwMDk1NzE4MV5BMl5BanBnXkFtZTgwMzA3Mzc0MjE@._V1_SX300.jpg
tt0096028,"Mira Nair, Sooni Taraporevala, Hriday Lani","Shafiq Syed, Anjaan, Amrit Patel","Young Krishna struggles to survive among the drug dealers, pimps, and prostitutes in the back alleys and gutters of India.","Hindi, English","United States, India, France, United Kingdom",Nominated for 1 Oscar. 13 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMWFlMjRhZmUtNzBjNC00NTdjLTlkNjItNWZmODdhODg4ZTlhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
tt0064921,N/A,"Paul Brennan, Charles McDevitt, James Baker",Four dogged door-to-door Bible salesmen travel from Boston to Florida on a seemingly futile quest to sell luxury editions of the Good Book to working-class Catholics.,English,United States,4 wins,https://m.media-amazon.com/images/M/MV5BZjA4YjY0NDgtYzkxNC00OThiLTkyYTktZDhhOWIzOTU3ZTgwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0056443,"Ryûzô Kikushima, Hideo Oguni, Akira Kurosawa","Toshirô Mifune, Tatsuya Nakadai, Keiju Kobayashi","A crafty samurai helps a young man and his fellow clansmen trying to save his uncle, who has been framed and imprisoned by a corrupt superintendent.",Japanese,Japan,1 nomination,https://m.media-amazon.com/images/M/MV5BZmY3MDlmODctYTY3Yi00NzYyLWIxNTUtYjVlZWZjMmMwZTBkXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_SX300.jpg
tt0047445,"Ogai Mori, Fuji Yahiro, Yoshikata Yoda","Kinuyo Tanaka, Yoshiaki Hanayagi, Kyôko Kagawa","In medieval Japan, a compassionate governor is sent into exile. His wife and children try to join him, but are separated, and the children grow up amid suffering and oppression.",Japanese,Japan,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BZGU0YmFmMGEtYjVmZi00N2UxLTkxOWMtMzRjZDFhZDQyYzBhXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_SX300.jpg
tt0054269,Alan Sillitoe,"Albert Finney, Shirley Anne Field, Rachel Roberts","A rebellious, hard-living factory worker juggles relationships with two women, one of whom is married to another man but pregnant with his child.",English,United Kingdom,Won 3 BAFTA Film 10 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BODc1MGE3ZWUtOTEzYi00NzIxLWIyMjYtZjZkYzhlYWJkOGIyXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
tt0076666,"Nik Cohn, Norman Wexler","John Travolta, Karen Lynn Gorney, Barry Miller","Anxious about his future after high school, a 19-year-old Italian-American from Brooklyn tries to escape the harsh reality of his bleak family life by dominating the dance floor at the local disco.","English, Italian",United States,Nominated for 1 Oscar. 4 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BOWU0NjZhMWEtMWU2Zi00NTgwLWI1OTQtNDJlNDAyNzdlZjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0120815,Robert Rodat,"Tom Hanks, Matt Damon, Tom Sizemore","Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.","English, French, German, Czech",United States,Won 5 Oscars. 79 wins & 75 nominations total,https://m.media-amazon.com/images/M/MV5BZjhkMDM4MWItZTVjOC00ZDRhLThmYTAtM2I5NzBmNmNlMzI1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg
tt0098258,Cameron Crowe,"John Cusack, Ione Skye, John Mahoney",A noble underachiever and a beautiful valedictorian fall in love the summer before she goes off to college.,English,United States,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BMTg5OTk1NjczNl5BMl5BanBnXkFtZTgwNTE3NjkzMTE@._V1_SX300.jpg
tt0050933,"Paul Osborn, James A. Michener","Marlon Brando, Ricardo Montalban, Patricia Owens",A US Air Force major in Kobe confronts his own opposition to marriages between American servicemen and Japanese women when he falls for a beautiful performer.,"English, Japanese",United States,Won 4 Oscars. 8 wins & 18 nominations total,https://m.media-amazon.com/images/M/MV5BYjY5OTRhYTAtZmM5Ni00NjU5LWI3OWEtYzBlMWJkOTMyNTFiXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0070644,N/A,"Liv Ullmann, Erland Josephson, Bibi Andersson",Ten years within the marriage of Marianne and Johan.,Swedish,Sweden,3 wins,https://m.media-amazon.com/images/M/MV5BZDgzY2VlM2ItZTVjYS00ZmIxLTlmYWEtMzQzNGZkYTk2MDY3XkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_SX300.jpg
tt0108052,"Thomas Keneally, Steven Zaillian","Liam Neeson, Ralph Fiennes, Ben Kingsley","In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.","English, Hebrew, German, Polish, Latin",United States,Won 7 Oscars. 91 wins & 49 nominations total,https://m.media-amazon.com/images/M/MV5BNDE4OTMxMTctNmRhYy00NWE2LTg3YzItYTk3M2UwOTU5Njg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
tt0026970,"Ben Hecht, Charles MacArthur","Noël Coward, Julie Haydon, Stanley Ridges","A ruthless, cynical, hated publisher is killed in a plane crash, doomed to be a ""restless"" spirit for being unloved. A heavenly power gives him a month on Earth to find one person to shed a tear for him before his fate is sealed.",English,United States,Won 1 Oscar. 2 wins total,https://m.media-amazon.com/images/M/MV5BOGE4ZTVkYWUtM2EyMS00MmNjLWIwNTItZjM2MTFkOTE0N2NiXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_SX300.jpg
tt0040765,"Richard Schweizer, David Wechsler, Paul Jarrico","Montgomery Clift, Ivan Jandl, Aline MacMahon","In post-war Berlin, an American private helps a lost Czech boy find his mother.","English, German, French, Polish, Hungarian, Czech","Switzerland, United States",Won 2 Oscars. 7 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BNTU1YTRkOWItNmE0My00NDAwLWJmMDYtNWE2ZTM2MjkwOGVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
tt0049730,"Frank S. Nugent, Alan Le May","John Wayne, Jeffrey Hunter, Vera Miles",An American Civil War veteran embarks on a years-long journey to rescue his niece from the Comanches after the rest of his brother's family is massacred in a raid on their Texas farm.,"English, Navajo, Spanish",United States,3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BYWQ3YWJiMDEtMDBhNS00YjY1LTkzNmEtY2U4Njg4MjQ3YWE3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
tt0088074,"Donald Freed, Arnold M. Stone",Philip Baker Hall,"A fictionalized former President Richard M. Nixon offers a solitary, stream-of-consciousness reflection on his life and political career - and the ""true"" reasons for the Watergate scandal and his resignation.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BMDYxOTcwM2ItM2E2MS00YjdhLTgwODMtOTA1OGMwOTQ1YzJmXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
tt0117589,Mike Leigh,"Timothy Spall, Brenda Blethyn, Phyllis Logan","Following the death of her adoptive parents, a successful young black optometrist establishes contact with her biological mother -- a lonely white factory worker living in poverty in East London.",English,"United Kingdom, France",Nominated for 5 Oscars. 36 wins & 47 nominations total,https://m.media-amazon.com/images/M/MV5BY2QzMTIxNjItNGQyNy00MjQzLWJiYTItMzIyZjdkYjYyYjRlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
tt0114388,"Jane Austen, Emma Thompson","Emma Thompson, Kate Winslet, James Fleet","Rich Mr. Dashwood dies, leaving his second wife and her three daughters poor by the rules of inheritance. The two eldest daughters are the title opposites.","English, French","United States, United Kingdom",Won 1 Oscar. 33 wins & 49 nominations total,https://m.media-amazon.com/images/M/MV5BNzk1MjU3MDQyMl5BMl5BanBnXkFtZTcwNjc1OTM2MQ@@._V1_SX300.jpg
tt0034167,"Abem Finkel, Harry Chandlee, Howard Koch","Gary Cooper, Walter Brennan, Joan Leslie","A Tennessee farmer and marksman is drafted in World War I, and struggles with his pacifist inclinations before becoming one of the most celebrated war heroes.","English, French, German",United States,Won 2 Oscars. 5 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BYmEzN2M4YjgtZmQ2MC00ZGI3LWEwNWEtNDRjNGE0N2FiMzQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0070666,"Peter Maas, Waldo Salt, Norman Wexler","Al Pacino, John Randolph, Jack Kehoe",An honest New York cop named Frank Serpico blows the whistle on rampant corruption in the force only to have his comrades turn against him.,"English, Italian, Spanish","Italy, United States",Nominated for 2 Oscars. 8 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BYTU4ZTI0NzAtYzMwNi00YmMxLThmZWItNTY5NzgyMDAwYWVhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
tt0057490,"Harold Pinter, Robin Maugham","Dirk Bogarde, Sarah Miles, Wendy Craig","Upper-class Tony hires servant Hugo Barrett, who turns out to have a hidden agenda.",English,United Kingdom,Won 3 BAFTA Film 8 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BZmM5ODI3ODItYmJiNC00YzAzLTk4M2QtNjViMjM3MDE4YTZiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
tt0041859,"Art Cohn, Joseph Moncure March","Robert Ryan, Audrey Totter, George Tobias","Expecting the usual loss, a boxing manager takes bribes from a betting gangster without telling his fighter.",English,United States,Nominated for 1 BAFTA Film Award2 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMjEwNjU3NzE1Nl5BMl5BanBnXkFtZTgwMjQ0MDgyMTE@._V1_SX300.jpg
tt0075040,Lina Wertmüller,"Giancarlo Giannini, Fernando Rey, Shirley Stoler","The defense of honor, a strong value in Neapolitan society, and its effects on the life of everyman Pasquale Frafuso.","Italian, German, Neapolitan, Spanish, English",Italy,Nominated for 4 Oscars. 4 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BZjBhMDUyYzAtMTUyYS00M2FkLTgwOWUtN2ViZGNjNDUxZTViXkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_SX300.jpg
tt0047472,"Albert Hackett, Frances Goodrich, Dorothy Kingsley","Jane Powell, Howard Keel, Jeff Richards","In 1850 Oregon, when a backwoodsman brings a wife home to his farm, his six brothers decide that they want to get married too.",English,United States,Won 1 Oscar. 7 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMmNkYWU3NzktMmRhMS00Y2E4LTkxYjgtNGQzYzYzMDQyMWMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
tt0042949,"Frank Harvey, Roy Boulting, Paul Dehn","Barry Jones, André Morell, Olive Sloane","When a scientist threatens to detonate a powerful bomb in the heart of London, Scotland Yard has just seven days to find him before it is too late.",English,United Kingdom,Won 1 Oscar. 1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BY2Q5ZWRkYmYtNmIxZi00NjkzLWFmOTgtMDJlNDk2M2U5NGIwXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg
tt0047478,"Akira Kurosawa, Shinobu Hashimoto, Hideo Oguni","Toshirô Mifune, Takashi Shimura, Keiko Tsushima",A poor village under attack by bandits recruits seven unemployed samurai to help them defend themselves.,Japanese,Japan,Nominated for 2 Oscars. 5 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BOWE4ZDdhNmMtNzE5ZC00NzExLTlhNGMtY2ZhYjYzODEzODA1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
tt0058578,N/A,"Douglas Keay, Bruce Balden, Jacqueline Bassett, Symon Basterfield",A group of seven-year-old British children from widely ranging backgrounds are interviewed about a range of subjects.The original intention was that they would be interviewed again in the ...,"English, Latin",UK,1 nomination.,https://m.media-amazon.com/images/M/MV5BNzAwZjI1MDEtYWM1Yi00NjU2LWEzN2UtMzgxZDBlNTcwODEwXkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_SX300.jpg
tt0048605,"Billy Wilder, George Axelrod","Marilyn Monroe, Tom Ewell, Evelyn Keyes","When his family goes away for the summer, a hitherto faithful husband with an overactive imagination is tempted by a beautiful neighbbor.",English,United States,Nominated for 1 BAFTA Film Award2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BZTJkMTBkNmYtYjdkZi00YjU1LWE5YWMtZGZhYWVmNzk4NzY3XkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg
tt0050976,Ingmar Bergman,"Max von Sydow, Gunnar Björnstrand, Bengt Ekerot","A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.","Swedish, Latin",Sweden,10 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BM2I1ZWU4YjMtYzU0My00YmMzLWFmNTAtZDJhZGYwMmI3YWQ5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
tt0098724,Steven Soderbergh,"James Spader, Andie MacDowell, Peter Gallagher",A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,English,United States,Nominated for 1 Oscar. 15 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BNDllYWVkOTQtZjRlMC00NWFjLWI0OGEtOWY4YzU4ZjMxYzg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0203119,"Louis Mellis, David Scinto","Ray Winstone, Ben Kingsley, Ian McShane","Brutal gangster Don Logan recruits ""retired"" safecracker Gal for one last job, but it goes badly for both of them.","English, Spanish","United Kingdom, Spain",Nominated for 1 Oscar. 21 wins & 21 nominations total,https://m.media-amazon.com/images/M/MV5BNTNlODAwMTUtNGJjZS00NDI0LWE3YWYtZGUzYzZiOGMyNmJkXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
tt0036342,"Thornton Wilder, Sally Benson, Alma Reville","Teresa Wright, Joseph Cotten, Macdonald Carey","A teenage girl, overjoyed when her favorite uncle comes to visit the family in their quiet California town, slowly begins to suspect that he is in fact the ""Merry Widow"" killer sought by the authorities.",English,United States,Nominated for 1 Oscar. 2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BM2I1YWM4NTYtYjA0Ny00ZDEwLTg3NTgtNzBjMzZhZTk1YTA1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt0067741,"Ernest Tidyman, John D.F. Black","Richard Roundtree, Moses Gunn, Charles Cioffi",Cool black private eye John Shaft is hired by a crime lord to find and retrieve his kidnapped daughter.,English,United States,Won 1 Oscar. 6 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMGY2MDFlMTAtODU3NS00MDkxLThiMTItMTBlMDliNmMwOGQxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
tt0138097,"Marc Norman, Tom Stoppard","Gwyneth Paltrow, Joseph Fiennes, Geoffrey Rush","The world's greatest ever playwright, William Shakespeare, is young, out of ideas and short of cash, but meets his ideal woman and is inspired to write one of his most famous plays.",English,United States,Won 7 Oscars. 64 wins & 87 nominations total,https://m.media-amazon.com/images/M/MV5BM2ZkNjM5MjEtNTBlMC00OTI5LTgyYmEtZDljMzNmNzhiNzY0XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg
tt0046303,"A.B. Guthrie Jr., Jack Sher, Jack Schaefer","Alan Ladd, Jean Arthur, Van Heflin","A weary gunfighter in 1880s Wyoming begins to envision a quieter life after befriending a homestead family with a young son who idolizes him, but a smoldering range war forces him to act.",English,United States,Won 1 Oscar. 6 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BYzMzZmJjZGItMjY2OC00ZDcxLWI1YjQtMTU1MjQwN2NlNzIyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0041866,"James Warner Bellah, Frank S. Nugent, Laurence Stallings","John Wayne, Joanne Dru, John Agar","Captain Nathan Brittles, on the eve of retirement, takes out a last patrol to stop an impending massive Indian attack. Encumbered by women who must be evacuated, Brittles finds his mission imperiled.",English,United States,Won 1 Oscar. 1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BYTkyMTM3ZTMtMDc1Mi00ZjRmLTk3NWYtMzFlOGY3Mjg4Mzk2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0091943,Ross McElwee,"Ross McElwee, Dede McElwee, Ross McElwee Jr.","Documentary filmmaker Ross McElwee sets out to make a movie about Union General Sherman's March to the Sea towards the end of the American Civil War, but keeps getting sidetracked by his own love life.",English,United States,7 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTI5OTEzNDcwOV5BMl5BanBnXkFtZTcwMjYzMjUyMQ@@._V1_SX300.jpg
tt0091939,"Spike Lee, Zora Neale Hurston","Tracy Camilla Johns, Tommy Redmond Hicks, John Canada Terrell",Story of a woman and her three lovers.,English,United States,4 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BNGM3NzcwZjQtY2E5ZC00ODU0LTg1ODQtZDNlMGNiZTRlNWZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0081505,"Stephen King, Stanley Kubrick, Diane Johnson","Jack Nicholson, Shelley Duvall, Danny Lloyd","A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.",English,"United Kingdom, United States",4 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0059712,"Katherine Anne Porter, Abby Mann","Vivien Leigh, Simone Signoret, José Ferrer",A varied group of passengers boarding a ship bound for pre-WWII Germany represents a microcosm of early 1930s society.,"English, German, Spanish",United States,Won 2 Oscars. 5 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BMzM0Y2M3MzktYjQ4Yy00ZDYyLWIxMzktMzRjMzZiYTFhOGJhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
tt0090015,Claude Lanzmann,"Simon Srebnik, Michael Podchlebnik, Motke Zaïdl",Claude Lanzmann's epic documentary recounts the story of the Holocaust through interviews with witnesses - perpetrators as well as survivors.,"German, Hebrew, Polish, Yiddish, French, English, Greek, Italian","France, United Kingdom",Won 2 BAFTA Film 15 wins total,https://m.media-amazon.com/images/M/MV5BMTYyMTI3NzYxMl5BMl5BanBnXkFtZTcwMzM5ODQxNA@@._V1_SX300.jpg
tt0057495,Samuel Fuller,"Peter Breck, Constance Towers, Gene Evans","Bent on winning a Pulitzer Prize, a journalist commits himself to a mental institution to solve a strange and unclear murder.",English,United States,3 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BNTRhMjJkNjAtYTgwYy00YTc1LTgzMjItNDA3ZGI2NzM2YzNjXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
