"item","imdb","itemLabel","itemDescription","article"
"http://www.wikidata.org/entity/Q4873754","tt4773064","Bawali Unlimited","2012 film directed by Sujit Mondal","https://en.wikipedia.org/wiki/Bawali_Unlimited"
"http://www.wikidata.org/entity/Q4885935","tt0468665","Ben Johnson","2005 Malayalam film directed by Anil C. Menon","https://en.wikipedia.org/wiki/Ben_Johnson_(film)"
"http://www.wikidata.org/entity/Q5209675","tt0254247","Daisy","1988 film by Prathap K. Pothan","https://en.wikipedia.org/wiki/Daisy_(1988_film)"
"http://www.wikidata.org/entity/Q5224059","tt0286576","Darmiyaan: In Between","1997 film by Kalpana Lajmi","https://en.wikipedia.org/wiki/Darmiyaan:_In_Between"
"http://www.wikidata.org/entity/Q5650938","tt2182726","Hansa","2012 Indian film by Manav Kaul","https://en.wikipedia.org/wiki/Hansa_(film)"
"http://www.wikidata.org/entity/Q5679390","tt0231701","Haso Haso Ai Duniyawallaon","1942 film","https://en.wikipedia.org/wiki/Haso_Haso_Ai_Duniyawallaon"
"http://www.wikidata.org/entity/Q6173115","tt0261760","Jeevitha Chakram","1971 film by C. S. Rao","https://en.wikipedia.org/wiki/Jeevitha_Chakram"
"http://www.wikidata.org/entity/Q6379229","tt0187204","Kavikkuyil","1977 Tamil film directed by Devaraj Mohan","https://en.wikipedia.org/wiki/Kavikkuyil"
"http://www.wikidata.org/entity/Q6443932","tt1416735","Kumkuma Rakshe","1977 film","https://en.wikipedia.org/wiki/Kumkuma_Rakshe"
"http://www.wikidata.org/entity/Q6445424","tt0277786","Kuppathu Raja","1979 Tamil film directed by T. R. Ramanna","https://en.wikipedia.org/wiki/Kuppathu_Raja_(1979_film)"
"http://www.wikidata.org/entity/Q6666816","tt0230465","Log Kya Kahenge","1983 film by B. R. Ishara","https://en.wikipedia.org/wiki/Log_Kya_Kahenge_(film)"
"http://www.wikidata.org/entity/Q6747608","tt0390207","Manchi Manushulu","1974 film by V. B. Rajendra Prasad","https://en.wikipedia.org/wiki/Manchi_Manushulu"
"http://www.wikidata.org/entity/Q6753228","tt0277130","Manushyaputhran","1973 film directed by Baby Kafka","https://en.wikipedia.org/wiki/Manushyaputhran"
"http://www.wikidata.org/entity/Q6805340","tt22167256","Medhai","2012 Tamil film directed by Ramarajan","https://en.wikipedia.org/wiki/Medhai"
"http://www.wikidata.org/entity/Q6813836","tt0400646","Melvilasam Sariyanu","2003 film directed by Pradeep Chokli","https://en.wikipedia.org/wiki/Melvilasam_Sariyanu"
"http://www.wikidata.org/entity/Q6897090","tt0234261","Mome Ki Gudiya","1972 Hindi film directed by Mohan Kumar","https://en.wikipedia.org/wiki/Mome_Ki_Gudiya"
"http://www.wikidata.org/entity/Q6957566","tt10995346","Nader Nimai","1960 film by Bimal Roy","https://en.wikipedia.org/wiki/Nader_Nimai"
"http://www.wikidata.org/entity/Q6959487","tt0139485","Nai Roshni","1941 film","https://en.wikipedia.org/wiki/Nai_Roshni_(1941_film)"
"http://www.wikidata.org/entity/Q7228724","tt0355903","Poonilamazha","1997 film directed by Sunil","https://en.wikipedia.org/wiki/Poonilamazha"
"http://www.wikidata.org/entity/Q7259904","tt0032951","Punar Milan","1940 film by Najam Naqvi","https://en.wikipedia.org/wiki/Punar_Milan"
"http://www.wikidata.org/entity/Q7262248","tt0357063","Puthooramputhri Unniyarcha","2002 film by P. G. Viswambharan","https://en.wikipedia.org/wiki/Puthooramputhri_Unniyarcha"
"http://www.wikidata.org/entity/Q7288987","tt0230683","Ramanujacharya","1989 Tamil film directed by G. V. Iyer","https://en.wikipedia.org/wiki/Ramanujacharya_(film)"
"http://www.wikidata.org/entity/Q7293128","tt0308794","Ranjhan Mera Yaar","1984 Bollywood film","https://en.wikipedia.org/wiki/Ranjhan_Mera_Yaar"
"http://www.wikidata.org/entity/Q7488709","tt0354004","Shankar Salim Simon","1978 Tamil film directed by P. Madhavan","https://en.wikipedia.org/wiki/Shankar_Salim_Simon"
"http://www.wikidata.org/entity/Q7561935","tt15010664","Sonnal Thaan Kaadhala","2001 Tamil film directed by T. Rajendar","https://en.wikipedia.org/wiki/Sonnal_Thaan_Kaadhala"
"http://www.wikidata.org/entity/Q7585851","tt0830653","Sri Kalahastiswara Mahatyam","1954 film by H. L. N. Simha","https://en.wikipedia.org/wiki/Kalahasti_Mahatyam"
"http://www.wikidata.org/entity/Q7585866","tt0261993","Sri Krishna Leelalu","1935 film","https://en.wikipedia.org/wiki/Sri_Krishna_Leelalu"
"http://www.wikidata.org/entity/Q7689613","tt0274941","Taxi Car","1972 film by P. Venu","https://en.wikipedia.org/wiki/Taxi_Car"
"http://www.wikidata.org/entity/Q7917617","tt0042016","Vazhkai","1949 Tamil film directed by A. V. Meiyappan","https://en.wikipedia.org/wiki/Vaazhkai_(1949_film)"
"http://www.wikidata.org/entity/Q7929988","tt0257257","Vila Kuranja Manushyan","1969 film","https://en.wikipedia.org/wiki/Vilakuranja_Manushyan"
"http://www.wikidata.org/entity/Q11263974","tt0391187","Ghaav: The Wound","2002 film","https://en.wikipedia.org/wiki/Ghaav:_The_Wound"
"http://www.wikidata.org/entity/Q12439936","tt0115620","Bandish","1996 film","https://en.wikipedia.org/wiki/Bandish_(1996_film)"
"http://www.wikidata.org/entity/Q12923518","tt14789156","Chinna Chinna Kannile","2000 Tamil film directed by Ameerjan","https://en.wikipedia.org/wiki/Chinna_Chinna_Kannile"
"http://www.wikidata.org/entity/Q12926922","tt26472806","Thayumanavar","1938 Tamil film directed by T. R. Sundaram","https://en.wikipedia.org/wiki/Thayumanavar_(1938_film)"
"http://www.wikidata.org/entity/Q12936934","tt14789962","Magalirkkaga","2000 film","https://en.wikipedia.org/wiki/Magalirkkaga"
"http://www.wikidata.org/entity/Q12985545","tt1473089","Panathottam","1963 Tamil film directed by K. Shankar","https://en.wikipedia.org/wiki/Panathottam"
"http://www.wikidata.org/entity/Q13003591","tt0255827","Banda Ramudu","film directed by P. Pullaiah","https://en.wikipedia.org/wiki/Banda_Ramudu"
"http://www.wikidata.org/entity/Q13113543","tt0251351","Prasanna","1950 film","https://en.wikipedia.org/wiki/Prasanna_(film)"
"http://www.wikidata.org/entity/Q15699905","tt8881362","Chattaniki Veyi Kallu","1983 Telugu Film","https://en.wikipedia.org/wiki/Chattaniki_Veyi_Kallu"
"http://www.wikidata.org/entity/Q16248961","tt14189216","Honganasu","2008 film","https://en.wikipedia.org/wiki/Honganasu"
"http://www.wikidata.org/entity/Q16249514","tt2649930","Jai Karoli Maa","1988 Indian film","https://en.wikipedia.org/wiki/Jai_Karoli_Maa"
"http://www.wikidata.org/entity/Q16252161","tt13667558","Nanbanin Kadhali","2007 Tamil film directed by Kicha","https://en.wikipedia.org/wiki/Nanbanin_Kadhali"
"http://www.wikidata.org/entity/Q16338877","tt1575683","Sri Srimati Satyabhama","2000 film by S. V. Krishna Reddy","https://en.wikipedia.org/wiki/Sri_Srimati_Satyabhama"
"http://www.wikidata.org/entity/Q18201753","tt14827310","Mamatheya Madilu","1985 film","https://en.wikipedia.org/wiki/Mamatheya_Madilu"
"http://www.wikidata.org/entity/Q18201763","tt1394232","Mareyada Manikya","1985 film directed by Vijay","https://en.wikipedia.org/wiki/Mareyada_Manikya"
"http://www.wikidata.org/entity/Q18343850","tt0353639","Koushalam","1993 film","https://en.wikipedia.org/wiki/Koushalam"
"http://www.wikidata.org/entity/Q18353826","tt0353802","Njan Kodiswaran","1994 film by Jose Thomas","https://en.wikipedia.org/wiki/Njan_Kodiswaran"
"http://www.wikidata.org/entity/Q18355350","tt0275561","Nulli Novikkathe","1985 film","https://en.wikipedia.org/wiki/Nulli_Novikkathe"
"http://www.wikidata.org/entity/Q18358977","tt0352460","Janmandharam","1988 film by Thampi Kannanthanam","https://en.wikipedia.org/wiki/Janmandharam"
"http://www.wikidata.org/entity/Q18359230","tt0279156","Jeevikkan Marannupoya Sthree","1974 film by K. S. Sethumadhavan","https://en.wikipedia.org/wiki/Jeevikkan_Marannupoya_Sthree"
"http://www.wikidata.org/entity/Q18377923","tt0275430","Janakeeya Kodathi","1984 film","https://en.wikipedia.org/wiki/Janakeeya_Kodathi"
"http://www.wikidata.org/entity/Q18378376","tt1339501","Shubha Milana","1987 film by H. R. Bhargava","https://en.wikipedia.org/wiki/Shubha_Milana"
"http://www.wikidata.org/entity/Q18386725","tt0354074","Swagatham","1989 film by Venu Nagavally","https://en.wikipedia.org/wiki/Swagatham_(1989_film)"
"http://www.wikidata.org/entity/Q18389030","tt0258236","Thara","1970 film by M. Krishnan Nair","https://en.wikipedia.org/wiki/Thara_(film)"
"http://www.wikidata.org/entity/Q18389456","tt0266498","Ee Ganam Marakkumo","1978 film by N. Sankaran Nair","https://en.wikipedia.org/wiki/Ee_Ganam_Marakkumo"
"http://www.wikidata.org/entity/Q18391539","tt0278582","Nammude Naade","1990 film","https://en.wikipedia.org/wiki/Nammude_Naadu"
"http://www.wikidata.org/entity/Q18612609","tt1360858","Chinnadantha Maga","1983 film by K. S. R. Das","https://en.wikipedia.org/wiki/Chinnadantha_Maga"
"http://www.wikidata.org/entity/Q18922817","tt6925508","Devudu","1997 film by Ravi Raja Pinisetty","https://en.wikipedia.org/wiki/Devudu"
"http://www.wikidata.org/entity/Q19573269","tt0332714","Neeyo Njaano","1979 film by P. Chandrakumar","https://en.wikipedia.org/wiki/Neeyo_Njaano"
"http://www.wikidata.org/entity/Q19580963","tt14741206","Premakke Sai","2001 film by A. Kodandarami Reddy","https://en.wikipedia.org/wiki/Premakke_Sai"
"http://www.wikidata.org/entity/Q19891346","tt6923514","Dilli Gang","2013 film","https://en.wikipedia.org/wiki/Dilli_Gang"
"http://www.wikidata.org/entity/Q20814884","tt4981012","Valla Desam","2015 film","https://en.wikipedia.org/wiki/Valla_Desam"
"http://www.wikidata.org/entity/Q21203487","tt6787632","Vanna Jigina","2015 Tamil film directed by Nandha Periyasamy","https://en.wikipedia.org/wiki/Vanna_Jigina"
"http://www.wikidata.org/entity/Q25999791","tt1582501","Gudu Gudu Gunjam","2010 film","https://en.wikipedia.org/wiki/Gudu_Gudu_Gunjam"
"http://www.wikidata.org/entity/Q28961529","tt0263760","Moondru Pillaigal","1952 Tamil film directed by R. Nagendra Rao","https://en.wikipedia.org/wiki/Moondru_Pillaigal"
"http://www.wikidata.org/entity/Q30716492","tt0274481","Ek Ke Baad Ek","1960 film","https://en.wikipedia.org/wiki/Ek_Ke_Baad_Ek"
"http://www.wikidata.org/entity/Q48731154","tt1027835","Munnibai","1999 film","https://en.wikipedia.org/wiki/Munnibai"
"http://www.wikidata.org/entity/Q55614643","tt9052890","Iruvudellava Bittu","film","https://en.wikipedia.org/wiki/Iruvudellava_Bittu"
"http://www.wikidata.org/entity/Q64768086","tt9615026","Kuthoosi","film","https://en.wikipedia.org/wiki/Kuthoosi"
"http://www.wikidata.org/entity/Q65118029","tt9349056","Netaji","2019 film","https://en.wikipedia.org/wiki/Netaji_(film)"
"http://www.wikidata.org/entity/Q67168283","tt10910564","Kanchanjangha","2019 film by Zubeen Garg","https://en.wikipedia.org/wiki/Kanchanjangha"
"http://www.wikidata.org/entity/Q3546980","tt0307602","Q3546980","1994 film directed by Jean-Hugues Lime",NA
"http://www.wikidata.org/entity/Q5269230","tt0466211","Dharma Karma","1997 film",NA
"http://www.wikidata.org/entity/Q6126885","tt0354662","Jallad No. 1","2000 film by Kanti Shah",NA
"http://www.wikidata.org/entity/Q7785331","tt0356120","Thirumanassu","1995 film",NA
"http://www.wikidata.org/entity/Q10990732","tt0158061","Paise Ki Gudiya","1974 Hindi film",NA
"http://www.wikidata.org/entity/Q11034855","tt0157192","Woh Din Aayega","1987 Hindi film directed by Satyen Bose",NA
"http://www.wikidata.org/entity/Q15723916","tt1454124","Krushna Kaberi","1999 Odia film. Director - Prashanta Nanda, Chief Assistant Director - Madhuchhanda Sengupta",NA
"http://www.wikidata.org/entity/Q16136714","tt0355788","Mr. Clean","1996 film directed by Vinayan",NA
"http://www.wikidata.org/entity/Q18379093","tt0332713","Nakshathrangale Sakshi","1979 film",NA
"http://www.wikidata.org/entity/Q18386492","tt0281942","Kaadaaru Maasam","1976 film by Dr. Balakrishnan",NA
"http://www.wikidata.org/entity/Q18391256","tt0320379","Rowdy Rajamma","1977 film by P. Subramaniam",NA
"http://www.wikidata.org/entity/Q18809349","tt0354107","Thovalapookkal","1995 film by Suresh Unnithan",NA
"http://www.wikidata.org/entity/Q18809416","tt0356054","Soorya Puthrikal","1996 film by Suresh Menon",NA
"http://www.wikidata.org/entity/Q19599898","tt0316753","Tharoo Oru Janmam Koodi","1978 film by N. Sankaran Nair",NA
"http://www.wikidata.org/entity/Q48757957","tt0183633","Q48757957","film",NA
"http://www.wikidata.org/entity/Q49840296","tt1458743","Hasila Sansara Bhangila Kie","2006 film directed by Sanjay Nayak",NA
"http://www.wikidata.org/entity/Q55455108","tt1435576","Sagara Ganga","1994 film",NA
"http://www.wikidata.org/entity/Q58428770","tt0264655","Goswami Tulsidas","1923 film",NA
"http://www.wikidata.org/entity/Q58434188","tt0158823","Neera","1926 film",NA
"http://www.wikidata.org/entity/Q58435757","tt0156867","Pandav Patrani","1928 film",NA
"http://www.wikidata.org/entity/Q58456441","tt0214828","Kal Parinaya","1930 film",NA
"http://www.wikidata.org/entity/Q58457071","tt0392432","Mayabee","1930 film",NA
"http://www.wikidata.org/entity/Q58459629","tt0393743","Shamsheerbaaz","1930 film",NA
"http://www.wikidata.org/entity/Q59257884","tt0152453","Sipahsalaar","1936 film",NA
"http://www.wikidata.org/entity/Q59257899","tt0156090","Snehlata","1936 film",NA
"http://www.wikidata.org/entity/Q60847658","tt0171965","Q60847658","film",NA
"http://www.wikidata.org/entity/Q65975743","tt0463635","Q65975743","1978 film directed by Philippe Arthuys",NA
"http://www.wikidata.org/entity/Q76481109","tt7862842","Ordinary Time","2018 film by Susana Nobre",NA
"http://www.wikidata.org/entity/Q85847656","tt9890052","Thai Curry","2019 film directed by Ankit Aditya",NA
"http://www.wikidata.org/entity/Q106717144","tt0081542","Q106717144","1980 film directed by Erwin Keusch",NA
"http://www.wikidata.org/entity/Q109592411","tt0373180","Naga Bhairava","1984 film",NA
"http://www.wikidata.org/entity/Q118114930","tt0159005","Q118114930","film",NA
"http://www.wikidata.org/entity/Q119718014","tt27851639","Second Tour","2023 film directed by Albert Dupontel",NA
"http://www.wikidata.org/entity/Q61354720","tt0305623","Hagramayao Jinahari","Bodo film","https://en.wikipedia.org/wiki/Hagramayao_Jinahari"
"http://www.wikidata.org/entity/Q64348255","tt9390190","Madhaveeyam","2019 film","https://en.wikipedia.org/wiki/Madhaveeyam"
"http://www.wikidata.org/entity/Q64768365","tt9614900","Jamai Badal","film","https://en.wikipedia.org/wiki/Jamai_Badal"
"http://www.wikidata.org/entity/Q65058947","tt10300662","Kidnap","2019 film directed by Raja Chanda","https://en.wikipedia.org/wiki/Kidnap_(2019_film)"
"http://www.wikidata.org/entity/Q77884523","tt7228072","Pranaam","2019 film directed by Sanjiv Jaiswal","https://en.wikipedia.org/wiki/Pranaam"
"http://www.wikidata.org/entity/Q85755550","tt13716638","Dalapathi","2018 film directed by Prashant Raj","https://en.wikipedia.org/wiki/Dalapathi_(film)"
"http://www.wikidata.org/entity/Q85761990","tt11422924","Freakens","film","https://en.wikipedia.org/wiki/Freakens"
"http://www.wikidata.org/entity/Q85767755","tt8983220","Hungama 2","2021 film directed by Priyadarshan","https://en.wikipedia.org/wiki/Hungama_2"
"http://www.wikidata.org/entity/Q85773842","tt9466848","Kedara","2019 slice of life Bengali film","https://en.wikipedia.org/wiki/Kedara"
"http://www.wikidata.org/entity/Q85795729","tt8333788","Rajavukku Check","2020 film directed by Sai Rajkumar","https://en.wikipedia.org/wiki/Rajavukku_Check"
"http://www.wikidata.org/entity/Q91439463","tt14332752","Ee Rajeev Gandhi Alla","Kannada movie in 2007","https://en.wikipedia.org/wiki/Ee_Rajeev_Gandhi_Alla"
"http://www.wikidata.org/entity/Q96375646","tt12124186","Crazy Crazy Feeling","2019 Telugu film","https://en.wikipedia.org/wiki/Crazy_Crazy_Feeling"
"http://www.wikidata.org/entity/Q96401222","tt11024580","Rang De","2021 film directed by Venky Atluri","https://en.wikipedia.org/wiki/Rang_De"
"http://www.wikidata.org/entity/Q97798781","tt0233936","Indra Bhavanam","film","https://en.wikipedia.org/wiki/Indra_Bhavanam"
"http://www.wikidata.org/entity/Q106764091","tt0310110","Sanakeithel","1983 Manipuri film","https://en.wikipedia.org/wiki/Sanakeithel"
"http://www.wikidata.org/entity/Q106855868","tt13684082","Swastik Sanket","2022 film directed by Sayantan Ghosal","https://en.wikipedia.org/wiki/Swastik_Sanket"
"http://www.wikidata.org/entity/Q108672966","tt14091214","Kanabadutaledu","2021 film directed by Balaraju M","https://en.wikipedia.org/wiki/Kanabadutaledu"
"http://www.wikidata.org/entity/Q109801872","tt11127404","Kaduva","Indian film","https://en.wikipedia.org/wiki/Kaduva"
"http://www.wikidata.org/entity/Q110413281","tt13535230","Yutha Satham","2022 Indian film by Ezhil","https://en.wikipedia.org/wiki/Yutha_Satham"
"http://www.wikidata.org/entity/Q115803583","tt5762150","Mr. Mommaga","2016 Indian film","https://en.wikipedia.org/wiki/Mr._Mommaga"
"http://www.wikidata.org/entity/Q115819810","tt21610148","Kaari","2022 Indian film by Hemanth","https://en.wikipedia.org/wiki/Kaari_(film)"
"http://www.wikidata.org/entity/Q116973714","tt20249418","Romancham","2023 film directed by Jithu Madhavan","https://en.wikipedia.org/wiki/Romancham"
"http://www.wikidata.org/entity/Q117355438","tt23462592","D3","2023 tamil film","https://en.wikipedia.org/wiki/D3_(film)"
"http://www.wikidata.org/entity/Q117355462","tt0214521","Balache Baap Brahmachari","Indian Marathi language film","https://en.wikipedia.org/wiki/Balache_Baap_Brahmachari"
"http://www.wikidata.org/entity/Q117842572","tt15422572","Gowli","2023 Indian-Kannada language film","https://en.wikipedia.org/wiki/Gowli_(film)"
"http://www.wikidata.org/entity/Q120763227","tt15717054","Mahishasur Marddini","2022 India-Bengali film by Ranjan Ghosh","https://en.wikipedia.org/wiki/Mahishasur_Marddini_-_A_Night_to_Remember"
"http://www.wikidata.org/entity/Q120837890","tt28327244","Detective Karthik","2023 Indian Telugu-language film","https://en.wikipedia.org/wiki/Detective_Karthik"
"http://www.wikidata.org/entity/Q122585739","tt18266472","Sukhee","2023 Indian drama film","https://en.wikipedia.org/wiki/Sukhee"
"http://www.wikidata.org/entity/Q123403598","tt1320185","Chandrahas","2007 Indian film","https://en.wikipedia.org/wiki/Chandrahas_(film)"
"http://www.wikidata.org/entity/Q123500625","tt0332476","Vadilona Vanke","1948 Indian film","https://en.wikipedia.org/wiki/Vadilona_Vanke"
"http://www.wikidata.org/entity/Q28173806","tt8719310","Shabash Vikram","1985 film by Renuka Sharma","https://en.wikipedia.org/wiki/Shabash_Vikram"
"http://www.wikidata.org/entity/Q28173927","tt0235272","Chakravyuham","1992 film by Balu Mahendra","https://en.wikipedia.org/wiki/Chakravyuham"
"http://www.wikidata.org/entity/Q30641399","tt7539210","Sangu Chakkaram","2017, A Tamil film by Maarison","https://en.wikipedia.org/wiki/Sangu_Chakkaram"
"http://www.wikidata.org/entity/Q39055712","tt8706852","Hotel Milan","2018 film directed by Vishal Mishra","https://en.wikipedia.org/wiki/Hotel_Milan"
"http://www.wikidata.org/entity/Q39061041","tt8010920","Vitthala Shappath","film","https://en.wikipedia.org/wiki/Vitthala_Shappath"
"http://www.wikidata.org/entity/Q55019076","tt2009491","Hindustani Sipahi","2002 Indian film by Prasanta Bal","https://en.wikipedia.org/wiki/Hindustani_Sipahi"
"http://www.wikidata.org/entity/Q56291254","tt8681694","Ezhumin","2018 film","https://en.wikipedia.org/wiki/Ezhumin"
"http://www.wikidata.org/entity/Q58411873","tt0231232","Bardidi","film","https://en.wikipedia.org/wiki/Bardidi"
"http://www.wikidata.org/entity/Q3419722","tt0039507","Jail yatra","1947 Hindi film directed by Gajanan Jagirdar","https://en.wikipedia.org/wiki/Jail_Yatra_(1947_film)"
"http://www.wikidata.org/entity/Q3428672","tt0042225","Banwra","1950 film","https://en.wikipedia.org/wiki/Banwra"
"http://www.wikidata.org/entity/Q4518646","tt0112671","The Black Veil","1995 film by Aleksandr Proshkin","https://en.wikipedia.org/wiki/The_Black_Veil"
"http://www.wikidata.org/entity/Q4901315","tt0254182","Bharthavu","1964 film by M. Krishnan Nair","https://en.wikipedia.org/wiki/Bharthavu"
"http://www.wikidata.org/entity/Q5036726","tt0155585","Captain Magal","1993 Tamil film directed by Bharathiraja","https://en.wikipedia.org/wiki/Captain_Magal"
"http://www.wikidata.org/entity/Q5101795","tt0139116","Chirag Kahan Roshni Kahan","1959 film by Devendra Goel","https://en.wikipedia.org/wiki/Chirag_Kahan_Roshni_Kahan"
"http://www.wikidata.org/entity/Q5315316","tt0233620","Duniya Ka Mela","1974 film","https://en.wikipedia.org/wiki/Duniya_Ka_Mela"
"http://www.wikidata.org/entity/Q5315320","tt0252401","Duniya Tumhari Hai","1942 film","https://en.wikipedia.org/wiki/Duniya_Tumhari_Hai"
"http://www.wikidata.org/entity/Q5347011","tt1319617","Ee Bandha Anubandha","1987 film","https://en.wikipedia.org/wiki/Ee_Bandha_Anubandha"
"http://www.wikidata.org/entity/Q6035231","tt0154642","Innaleyude Baaki","1988 film by P. A. Backer","https://en.wikipedia.org/wiki/Innaleyude_Baakki"
"http://www.wikidata.org/entity/Q6353249","tt0257828","Kalithozhi","1971 film","https://en.wikipedia.org/wiki/Kalithozhi"
"http://www.wikidata.org/entity/Q6364128","tt0954333","Kannum Kannum","2008 Tamil film directed by G. Marimuthu","https://en.wikipedia.org/wiki/Kannum_Kannum"
"http://www.wikidata.org/entity/Q6368491","tt5860394","Karanji","2009 film","https://en.wikipedia.org/wiki/Karanji_(film)"
"http://www.wikidata.org/entity/Q6766092","tt2793930","Mariyaan","2013 Tamil film directed by Bharat Bala","https://en.wikipedia.org/wiki/Maryan_(film)"
"http://www.wikidata.org/entity/Q6986436","tt11227418","Nee Pathi Naan Pathi","1991 Tamil film directed by Vasanth","https://en.wikipedia.org/wiki/Nee_Pathi_Naan_Pathi"
"http://www.wikidata.org/entity/Q6991541","tt6807750","Nenapirali","2005 film","https://en.wikipedia.org/wiki/Nenapirali"
"http://www.wikidata.org/entity/Q7135197","tt7132902","Paramesha Panwala","2008 film by Mahesh Babu","https://en.wikipedia.org/wiki/Paramesha_Panwala"
"http://www.wikidata.org/entity/Q7228535","tt0246861","Poojapushpam","1969 film by Thikkurissy Sukumaran Nair","https://en.wikipedia.org/wiki/Poojapushpam"
"http://www.wikidata.org/entity/Q7258342","tt1469373","Pudhumai Pithan","1957 Tamil film directed by T. R. Ramanna","https://en.wikipedia.org/wiki/Pudhumai_Pithan_(1957_film)"
"http://www.wikidata.org/entity/Q7260633","tt1838630","Punyam Aham","2010 film","https://en.wikipedia.org/wiki/Punyam_Aham"
"http://www.wikidata.org/entity/Q7285406","tt0054226","Raja Bakthi","1960 film","https://en.wikipedia.org/wiki/Raja_Bakthi"
"http://www.wikidata.org/entity/Q7285814","tt0274750","Rajasthan","1999 Tamil film directed by R.K. Selvamani","https://en.wikipedia.org/wiki/Rajasthan_(film)"
"http://www.wikidata.org/entity/Q7288563","tt0076597","Ram Ram Gangaram","1977 film by Dada Kondke","https://en.wikipedia.org/wiki/Ram_Ram_Gangaram"
"http://www.wikidata.org/entity/Q7317187","tt0155107","Return of Toofan Mail","1942 film","https://en.wikipedia.org/wiki/Return_of_Toofan_Mail"
"http://www.wikidata.org/entity/Q7475317","tt0248227","Needhikku Thalaivanangu","1976 Tamil film directed by P. Neelakantan","https://en.wikipedia.org/wiki/Needhikku_Thalaivanangu"
"http://www.wikidata.org/entity/Q7495715","tt1228754","Shevri","2006 film by Gajendra Ahire","https://en.wikipedia.org/wiki/Shevri"
"http://www.wikidata.org/entity/Q7784180","tt0404492","Thillana Thillana","2003 film","https://en.wikipedia.org/wiki/Thillana_Thillana"
"http://www.wikidata.org/entity/Q7786673","tt6448760","Tholaipesi","2007 film","https://en.wikipedia.org/wiki/Tholaipesi"
"http://www.wikidata.org/entity/Q7796934","tt0277383","Thottavadi","1973 film by M. Krishnan Nair","https://en.wikipedia.org/wiki/Thottavadi"
"http://www.wikidata.org/entity/Q7796939","tt0272322","Thottilla","1972 film","https://en.wikipedia.org/wiki/Thottilla"
"http://www.wikidata.org/entity/Q7931294","tt0276606","Vimochanam","1939 film","https://en.wikipedia.org/wiki/Vimochanam"
"http://www.wikidata.org/entity/Q10952830","tt0156922","Rakhi","1962 film by A. Bhimsingh","https://en.wikipedia.org/wiki/Rakhi_(1962_film)"
"http://www.wikidata.org/entity/Q10960195","tt0147973","Chanda Aur Bijli","1969 Hindi film","https://en.wikipedia.org/wiki/Chanda_Aur_Bijli"
"http://www.wikidata.org/entity/Q11270242","tt0926204","Jurrat","1989 film by David Dhawan","https://en.wikipedia.org/wiki/Jurrat_(film)"
"http://www.wikidata.org/entity/Q12932168","tt1445723","Punniya Boomi","1978 Tamil film directed by K. Vijayan","https://en.wikipedia.org/wiki/Punniya_Boomi"
"http://www.wikidata.org/entity/Q12976360","tt1475372","Kanni Thaai","1965 Tamil film directed by M. A. Thirumugam","https://en.wikipedia.org/wiki/Kanni_Thai"
"http://www.wikidata.org/entity/Q12991475","tt0280759","Iddaru Pellalu","1954 film","https://en.wikipedia.org/wiki/Iddaru_Pellalu"
"http://www.wikidata.org/entity/Q13001088","tt0318496","Nindu Hrudayalu","1969 film by Kasinathuni Viswanath","https://en.wikipedia.org/wiki/Nindu_Hrudayalu"
"http://www.wikidata.org/entity/Q13003410","tt1445719","Praptham","1971 Tamil film directed by Savitri","https://en.wikipedia.org/wiki/Praptham"
"http://www.wikidata.org/entity/Q13011151","tt0297382","Savati Koduku","film","https://en.wikipedia.org/wiki/Savati_Koduku"
"http://www.wikidata.org/entity/Q13158868","tt14826388","Kurubana Rani","1998 film by D. Rajendra Babu","https://en.wikipedia.org/wiki/Kurubana_Rani"
"http://www.wikidata.org/entity/Q13161015","tt0326348","Vani","1943 film","https://en.wikipedia.org/wiki/Vani_(film)"
"http://www.wikidata.org/entity/Q16249080","tt6445398","I Don't Luv U","2013 film","https://en.wikipedia.org/wiki/I_Don%27t_Luv_U"
"http://www.wikidata.org/entity/Q16250650","tt0382792","Laado","2000 film","https://en.wikipedia.org/wiki/Laado"
"http://www.wikidata.org/entity/Q16251437","tt10128026","Mariyadhai","2009 Tamil film directed by Vikraman","https://en.wikipedia.org/wiki/Mariyadhai"
"http://www.wikidata.org/entity/Q16251538","tt6536784","Maurya","2004 film by S. Narayan","https://en.wikipedia.org/wiki/Maurya_(film)"
"http://www.wikidata.org/entity/Q16254381","tt0036857","The Song","1944 film","https://en.wikipedia.org/wiki/Geet_(1944_film)"
"http://www.wikidata.org/entity/Q16255247","tt1649436","Viyyalavari Kayyalu","2007 film","https://en.wikipedia.org/wiki/Viyyalavari_Kayyalu"
"http://www.wikidata.org/entity/Q16842519","tt1102223","Heart Beats","2007 film","https://en.wikipedia.org/wiki/Heart_Beats_(film)"
"http://www.wikidata.org/entity/Q16976584","tt0235582","Metti","1982 Tamil film directed by Mahendran","https://en.wikipedia.org/wiki/Metti_(film)"
"http://www.wikidata.org/entity/Q17088501","tt4440564","Venkata in Sankata","2009 film by Ramesh Aravind","https://en.wikipedia.org/wiki/Venkata_in_Sankata"
"http://www.wikidata.org/entity/Q18125194","tt0158642","Gopal Krishna","1938 film by Sheikh Fattelal, Vishnupant Govind Damle","https://en.wikipedia.org/wiki/Gopal_Krishna_(1938_film)"
